Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank,Date
108675,LX하우시스우,KOSPI,,15900.0,2,-300.0,-1.85,16200.0,16300.0,15800.0,2133.0,34049300.0,16414047000.0,1032330,STK,2506,2022-12-29
18064K,한진칼우,KOSPI,,30500.0,2,-750.0,-2.4,30950.0,31200.0,30000.0,3530.0,107815800.0,16371363000.0,536766,STK,2508,2022-12-29
38380K,LX홀딩스1우,KOSPI,,11050.0,2,-200.0,-1.78,11600.0,11600.0,10950.0,469.0,5199050.0,16191399250.0,1465285,STK,2509,2022-12-29
004255,NPC우,KOSPI,,3010.0,2,-160.0,-5.05,3160.0,3165.0,2980.0,29920.0,90702630.0,15892800000.0,5280000,STK,2512,2022-12-29
000885,한화우,KOSPI,,32750.0,3,0.0,0.0,33800.0,33800.0,32400.0,488.0,15987600.0,15696878500.0,479294,STK,2514,2022-12-29
001795,대한제당우,KOSPI,,2340.0,2,-80.0,-3.31,2420.0,2420.0,2310.0,23084.0,54519350.0,15169658400.0,6482760,STK,2522,2022-12-29
010145,삼성중공우,KOSPI,,123500.0,2,-17500.0,-12.41,138000.0,138000.0,122500.0,3541.0,442309500.0,14183357500.0,114845,STK,2534,2022-12-29
36328K,티와이홀딩스우,KOSPI,,10800.0,3,0.0,0.0,10900.0,11000.0,10650.0,1033.0,11146300.0,13557650400.0,1255338,STK,2543,2022-12-29
001067,JW중외제약2우B,KOSPI,,65100.0,1,400.0,0.62,65400.0,65400.0,63500.0,162.0,10502500.0,13020000000.0,200000,STK,2547,2022-12-29
005725,넥센우,KOSPI,,3270.0,2,-135.0,-3.96,3405.0,3405.0,3270.0,1160.0,3794855.0,11773962000.0,3600600,STK,2563,2022-12-29
00806K,대덕1우,KOSPI,,9360.0,2,-40.0,-0.43,9100.0,9420.0,9100.0,453.0,4204690.0,11347661520.0,1212357,STK,2568,2022-12-29
145995,삼양사우,KOSPI,,29500.0,2,-300.0,-1.01,29800.0,29800.0,29450.0,99.0,2924850.0,10917065000.0,370070,STK,2573,2022-12-29
001065,JW중외제약우,KOSPI,,32350.0,2,-550.0,-1.67,32900.0,32900.0,32100.0,113.0,3658600.0,10534939250.0,325655,STK,2581,2022-12-29
001515,SK증권우,KOSPI,,2570.0,2,-20.0,-0.77,2560.0,2570.0,2560.0,4399.0,11272045.0,10055160980.0,3912514,STK,2593,2022-12-29
007575,일양약품우,KOSPI,,21100.0,2,-300.0,-1.4,21100.0,21100.0,20450.0,3719.0,76352150.0,9391188000.0,445080,STK,2601,2022-12-29
004985,성신양회우,KOSPI,,12500.0,2,-200.0,-1.57,12700.0,12700.0,12400.0,4910.0,61578000.0,9195562500.0,735645,STK,2605,2022-12-29
009415,태영건설우,KOSPI,,6690.0,2,-120.0,-1.76,6800.0,6800.0,6600.0,506.0,3379420.0,8711329980.0,1302142,STK,2613,2022-12-29
008355,남선알미우,KOSPI,,27100.0,2,-800.0,-2.87,27700.0,27700.0,26700.0,2638.0,71640000.0,8343819000.0,307890,STK,2620,2022-12-29
26490K,크라운제과우,KOSPI,,10700.0,2,-300.0,-2.73,10850.0,11000.0,10500.0,5893.0,63022400.0,8277092000.0,773560,STK,2621,2022-12-29
084695,대상홀딩스우,KOSPI,,8980.0,2,-70.0,-0.77,9040.0,9120.0,8890.0,526.0,4717350.0,8203068360.0,913482,STK,2624,2022-12-29
004835,덕성우,KOSPI,,5810.0,2,-50.0,-0.85,5830.0,5920.0,5760.0,8211.0,47523090.0,8087520000.0,1392000,STK,2625,2022-12-29
014825,동원시스템즈우,KOSPI,,29400.0,3,0.0,0.0,29400.0,29400.0,29000.0,46.0,1341600.0,7764863400.0,264111,STK,2629,2022-12-29
000995,DB하이텍1우,KOSPI,,68900.0,3,0.0,0.0,70100.0,70100.0,68500.0,121.0,8372100.0,7738572400.0,112316,STK,2630,2022-12-29
004105,태양금속우,KOSPI,,2325.0,1,95.0,4.26,2230.0,2365.0,2230.0,11488.0,26552885.0,7672500000.0,3300000,STK,2633,2022-12-29
012205,계양전기우,KOSPI,,5200.0,2,-80.0,-1.52,5300.0,5300.0,5160.0,902.0,4671830.0,7280000000.0,1400000,STK,2636,2022-12-29
090355,노루페인트우,KOSPI,,15300.0,1,100.0,0.66,15200.0,15300.0,15000.0,288.0,4351800.0,7085827800.0,463126,STK,2638,2022-12-29
014285,금강공업우,KOSPI,,11950.0,1,250.0,2.14,11550.0,11950.0,11550.0,1752.0,20331350.0,7049006250.0,589875,STK,2640,2022-12-29
001755,한양증권우,KOSPI,,12850.0,2,-200.0,-1.53,13050.0,13100.0,12800.0,770.0,9916550.0,6746250000.0,525000,STK,2644,2022-12-29
005745,크라운해태홀딩스우,KOSPI,,10700.0,1,50.0,0.47,10800.0,10800.0,10550.0,667.0,7084400.0,6427768200.0,600726,STK,2649,2022-12-29
004545,깨끗한나라우,KOSPI,,17550.0,2,-450.0,-2.5,17650.0,17900.0,17550.0,99.0,1752350.0,6426108000.0,366160,STK,2650,2022-12-29
002995,금호건설우,KOSPI,,21850.0,2,-400.0,-1.8,22500.0,22500.0,21850.0,400.0,8886700.0,6386012100.0,292266,STK,2651,2022-12-29
00781K,코리아써키트2우B,KOSPI,,8130.0,1,30.0,0.37,8200.0,8200.0,8000.0,366.0,2950610.0,6371472870.0,783699,STK,2652,2022-12-29
005965,동부건설우,KOSPI,,28100.0,2,-1400.0,-4.75,29300.0,31150.0,28100.0,11669.0,346082250.0,6343069200.0,225732,STK,2653,2022-12-29
000145,하이트진로홀딩스우,KOSPI,,13200.0,3,0.0,0.0,13250.0,13250.0,13200.0,6.0,79250.0,6214692000.0,470810,STK,2654,2022-12-29
006345,대원전선우,KOSPI,,2365.0,1,40.0,1.72,2400.0,2400.0,2325.0,2845.0,6734985.0,6199138000.0,2621200,STK,2655,2022-12-29
004415,서울식품우,KOSPI,,2710.0,2,-15.0,-0.55,2725.0,2745.0,2705.0,765.0,2084680.0,6028395000.0,2224500,STK,2656,2022-12-29
004565,현대비앤지스틸우,KOSPI,,50000.0,2,-3700.0,-6.89,53000.0,53000.0,50000.0,367.0,18537600.0,5492600000.0,109852,STK,2658,2022-12-29
000325,노루홀딩스우,KOSPI,,22200.0,2,-150.0,-0.67,22550.0,22550.0,21900.0,1666.0,36787950.0,5407009800.0,243559,STK,2661,2022-12-29
011155,CJ씨푸드1우,KOSPI,,25850.0,1,950.0,3.82,27300.0,31850.0,25850.0,21876.0,630516250.0,5170000000.0,200000,STK,2663,2022-12-29
000227,유유제약2우B,KOSPI,,15050.0,2,-50.0,-0.33,15050.0,15100.0,14850.0,135.0,2019750.0,4899678000.0,325560,STK,2666,2022-12-29
014915,성문전자우,KOSPI,,8000.0,2,-240.0,-2.91,8240.0,8240.0,8000.0,5491.0,44217730.0,4800000000.0,600000,STK,2667,2022-12-29
000545,흥국화재우,KOSPI,,6150.0,2,-110.0,-1.76,6450.0,6450.0,6150.0,1079.0,6685480.0,4723200000.0,768000,STK,2668,2022-12-29
001745,SK네트웍스우,KOSPI,,37500.0,2,-2350.0,-5.9,39800.0,39800.0,37450.0,2095.0,78893800.0,4261800000.0,113648,STK,2672,2022-12-29
002785,진흥기업우B,KOSPI,,4935.0,1,30.0,0.61,4890.0,4935.0,4860.0,1102.0,5377790.0,4230370830.0,857218,STK,2673,2022-12-29
001525,동양우,KOSPI,,6390.0,2,-20.0,-0.31,6420.0,6420.0,6330.0,2119.0,13453380.0,3947301090.0,617731,STK,2677,2022-12-29
001527,동양2우B,KOSPI,,12600.0,2,-300.0,-2.33,13800.0,13800.0,12600.0,1823.0,23006050.0,3887969400.0,308569,STK,2678,2022-12-29
002787,진흥기업2우B,KOSPI,,13000.0,1,100.0,0.78,12700.0,13000.0,12700.0,185.0,2394800.0,3832504000.0,294808,STK,2679,2022-12-29
000547,흥국화재2우B,KOSPI,,16200.0,2,-750.0,-4.42,16850.0,17050.0,16200.0,410.0,6684300.0,2488320000.0,153600,STK,2684,2022-12-29
