기준일자,KOSPI지수-종가,A005930-삼성전자-시가,A005930-삼성전자-종가,A000660-SK하이닉스-시가,A000660-SK하이닉스-종가,A006400-삼성SDI-시가,A006400-삼성SDI-종가,A005380-현대차-시가,A005380-현대차-종가,A000270-기아-시가,A000270-기아-종가,A005490-POSCO홀딩스-시가,A005490-POSCO홀딩스-종가,A012330-현대모비스-시가,A012330-현대모비스-종가,A015760-한국전력-시가,A015760-한국전력-종가,A033780-KT&G-시가,A033780-KT&G-종가,A003550-LG-시가,A003550-LG-종가
20190603,2067.85,42950.0,43800.0,65200.0,66600.0,217000.0,225000.0,134000.0,138500.0,38900.0,39500.0,237500.0,241500.0,214000.0,217000.0,26350.0,26650.0,100000.0,100500.0,68393.0,70661.0
20190604,2066.97,43400.0,43450.0,66500.0,65100.0,225000.0,228500.0,137000.0,139000.0,39650.0,40550.0,241500.0,240500.0,214000.0,217500.0,26600.0,26000.0,100500.0,99700.0,69621.0,69622.0
20190605,2069.11,44050.0,43900.0,66900.0,65100.0,230000.0,225000.0,139500.0,141000.0,41500.0,41650.0,242000.0,238500.0,218500.0,220500.0,26050.0,25700.0,100500.0,100500.0,69716.0,68866.0
20190607,2072.33,43600.0,44200.0,65200.0,65400.0,229000.0,230000.0,141500.0,140000.0,42450.0,41150.0,238000.0,234000.0,220000.0,220000.0,25750.0,25700.0,101000.0,101000.0,69149.0,70189.0
20190610,2099.49,44300.0,44800.0,66100.0,66800.0,232500.0,235000.0,142000.0,143000.0,42950.0,43000.0,236000.0,237000.0,223000.0,225500.0,25700.0,25350.0,101500.0,101000.0,69621.0,71133.0
20190611,2111.81,44800.0,44850.0,66900.0,67200.0,237500.0,237000.0,142500.0,143500.0,42850.0,42800.0,237000.0,240500.0,225000.0,225500.0,25250.0,26200.0,101000.0,100500.0,70471.0,73967.0
20190612,2108.75,44800.0,44600.0,66800.0,65700.0,236000.0,234000.0,143500.0,141000.0,42800.0,42800.0,242000.0,243500.0,226500.0,223000.0,26250.0,26300.0,100500.0,100500.0,73967.0,72550.0
20190613,2103.15,44200.0,43750.0,64900.0,63500.0,233000.0,238500.0,140500.0,141000.0,42850.0,41550.0,242500.0,240000.0,221500.0,216000.0,26450.0,26100.0,100500.0,101000.0,71888.0,72645.0
20190614,2095.41,43750.0,44000.0,63200.0,63100.0,237000.0,236500.0,140000.0,140500.0,41600.0,42150.0,240500.0,239000.0,218000.0,220500.0,26000.0,25500.0,100500.0,100500.0,71888.0,72267.0
20190617,2090.73,43750.0,43900.0,62800.0,63700.0,236000.0,236000.0,140000.0,140000.0,42300.0,42350.0,239000.0,235000.0,221500.0,220500.0,25550.0,25350.0,100500.0,100500.0,72361.0,71322.0
20190618,2098.71,43750.0,44350.0,63800.0,63400.0,234000.0,233500.0,140500.0,141000.0,42550.0,43000.0,235500.0,239500.0,222000.0,223500.0,25400.0,25400.0,100500.0,100500.0,71038.0,71133.0
20190619,2124.78,45450.0,45350.0,65800.0,67200.0,236000.0,234500.0,140500.0,140000.0,42950.0,42350.0,243000.0,242000.0,225000.0,223500.0,25750.0,25600.0,100500.0,100500.0,71416.0,72267.0
20190620,2131.29,44850.0,45500.0,67200.0,67300.0,235000.0,237500.0,139500.0,140500.0,42550.0,42400.0,242000.0,242000.0,223500.0,224000.0,25900.0,25850.0,100500.0,99900.0,71700.0,72456.0
20190621,2125.62,45750.0,45700.0,67100.0,65900.0,235500.0,233000.0,140000.0,140500.0,42250.0,42350.0,241000.0,243500.0,223000.0,226000.0,25850.0,26200.0,99700.0,99400.0,72077.0,72172.0
20190624,2126.33,45200.0,45500.0,65900.0,66900.0,232000.0,229500.0,142000.0,142500.0,42700.0,43400.0,244500.0,244500.0,228500.0,229000.0,26350.0,26050.0,99800.0,99400.0,72455.0,72739.0
20190625,2121.64,45200.0,45600.0,66700.0,66700.0,233000.0,229000.0,142500.0,141500.0,43150.0,43500.0,247000.0,245000.0,230500.0,232000.0,26000.0,25700.0,99400.0,99300.0,72550.0,72928.0
20190626,2121.85,45800.0,45700.0,68300.0,68900.0,229000.0,229000.0,141000.0,141500.0,43450.0,43650.0,243500.0,243000.0,232000.0,233000.0,25550.0,25800.0,99300.0,99200.0,72455.0,72739.0
20190627,2134.32,46000.0,46500.0,70100.0,70200.0,230000.0,237500.0,141000.0,140500.0,43850.0,43850.0,242500.0,244500.0,229000.0,235500.0,25700.0,25650.0,99000.0,98900.0,72361.0,73023.0
20190628,2130.62,47000.0,47000.0,70900.0,69500.0,236500.0,236500.0,140000.0,140000.0,43500.0,44000.0,244500.0,244500.0,233500.0,235500.0,25600.0,25550.0,98600.0,98500.0,73022.0,72645.0
20190701,2129.74,47350.0,46600.0,71000.0,70000.0,239500.0,238000.0,141500.0,141000.0,44000.0,42900.0,247000.0,252000.0,239000.0,235000.0,25600.0,25350.0,99000.0,98200.0,73211.0,72456.0
20190702,2122.02,46200.0,46250.0,69700.0,71400.0,237500.0,234500.0,139500.0,137000.0,42500.0,42950.0,250000.0,247500.0,233000.0,232000.0,25400.0,25250.0,98000.0,98000.0,72361.0,72361.0
20190703,2096.02,45750.0,45400.0,71100.0,69100.0,236000.0,233000.0,136000.0,136000.0,42650.0,41650.0,245000.0,245000.0,231500.0,229500.0,25300.0,25900.0,98000.0,98200.0,72361.0,71983.0
20190704,2108.73,45250.0,46000.0,69600.0,70200.0,231500.0,239000.0,135500.0,139000.0,42000.0,42650.0,242500.0,247500.0,230000.0,232000.0,25900.0,25700.0,97600.0,98200.0,72833.0,72550.0
20190705,2110.59,45950.0,45650.0,70300.0,68400.0,239500.0,238500.0,139000.0,141500.0,42200.0,43400.0,249000.0,246500.0,231500.0,233500.0,25800.0,26000.0,98400.0,99000.0,72550.0,72550.0
20190708,2064.17,44750.0,44400.0,66400.0,67400.0,236500.0,234000.0,140500.0,138500.0,43250.0,43250.0,245500.0,242500.0,230500.0,231500.0,26000.0,25950.0,99000.0,98500.0,72361.0,71228.0
20190709,2052.03,44850.0,45100.0,68400.0,69800.0,233000.0,227500.0,139500.0,137500.0,43650.0,43350.0,242500.0,240000.0,232000.0,231000.0,25800.0,25500.0,99200.0,97700.0,70471.0,70661.0
20190710,2058.78,45550.0,45550.0,71500.0,72900.0,229000.0,231500.0,139000.0,137000.0,43350.0,42950.0,241000.0,239000.0,234500.0,231500.0,25400.0,25250.0,98400.0,97700.0,70755.0,70944.0
20190711,2080.58,46350.0,46200.0,74000.0,75500.0,231000.0,231000.0,136500.0,139000.0,42500.0,42850.0,239500.0,237000.0,229000.0,231500.0,25300.0,25300.0,97500.0,98000.0,70094.0,69338.0
20190712,2086.66,46350.0,46300.0,75600.0,74700.0,231500.0,238000.0,138500.0,139500.0,42700.0,43000.0,238500.0,237000.0,230500.0,235500.0,25350.0,25450.0,97800.0,99200.0,68299.0,69811.0
20190715,2082.48,45950.0,46450.0,74500.0,76200.0,237500.0,239000.0,139500.0,138000.0,42750.0,42900.0,237500.0,238000.0,234500.0,235500.0,25450.0,25450.0,99100.0,98500.0,69338.0,70000.0
20190716,2091.87,46450.0,46850.0,74800.0,76100.0,239500.0,241000.0,139000.0,133000.0,43450.0,42100.0,240000.0,239500.0,236000.0,231500.0,25450.0,25550.0,98200.0,98500.0,69432.0,70566.0
20190717,2072.92,46150.0,46050.0,74600.0,74600.0,240500.0,241000.0,133000.0,133500.0,41950.0,42650.0,238500.0,236000.0,232000.0,234500.0,25500.0,25450.0,98800.0,98800.0,70849.0,70472.0
20190718,2066.55,46450.0,46100.0,74300.0,74700.0,241000.0,242000.0,133000.0,134000.0,42650.0,43100.0,234000.0,234000.0,231500.0,231000.0,25350.0,25500.0,98400.0,98000.0,70094.0,70094.0
20190719,2094.36,46650.0,46800.0,75900.0,76800.0,244000.0,242000.0,135500.0,134500.0,43550.0,43300.0,233500.0,236500.0,233500.0,233500.0,25600.0,25850.0,98000.0,98900.0,69527.0,69811.0
20190722,2093.34,46800.0,47200.0,77800.0,78400.0,241500.0,241500.0,134000.0,133000.0,42900.0,42850.0,238000.0,236000.0,231500.0,227500.0,25950.0,26000.0,98500.0,98800.0,69338.0,69716.0
20190723,2101.45,47350.0,47300.0,79700.0,78800.0,242500.0,242500.0,133500.0,132000.0,42950.0,42600.0,236000.0,239000.0,230000.0,233000.0,26100.0,27250.0,98500.0,99000.0,69905.0,71983.0
20190724,2082.3,47100.0,46400.0,78800.0,77600.0,239500.0,239000.0,131500.0,132500.0,42600.0,43900.0,240500.0,238500.0,232000.0,232500.0,27400.0,26700.0,98600.0,98300.0,72077.0,71606.0
20190725,2074.48,47150.0,47200.0,79700.0,79200.0,236500.0,233000.0,131500.0,131500.0,44000.0,43400.0,237500.0,236500.0,240000.0,245500.0,26750.0,27300.0,98300.0,98100.0,71227.0,70472.0
20190726,2066.26,46650.0,47150.0,78100.0,79800.0,233000.0,232000.0,130500.0,130500.0,42850.0,43600.0,233500.0,232500.0,245500.0,245500.0,27100.0,27600.0,97400.0,96800.0,70471.0,70000.0
20190729,2029.48,46800.0,46100.0,79000.0,77000.0,231500.0,229000.0,130000.0,128000.0,43800.0,42850.0,233000.0,228500.0,245500.0,242500.0,27600.0,27950.0,97100.0,96800.0,69621.0,69244.0
20190730,2038.68,46300.0,46550.0,78200.0,78900.0,229500.0,237000.0,129000.0,128000.0,43150.0,43850.0,227500.0,229000.0,245500.0,244000.0,27800.0,27600.0,97500.0,96800.0,69810.0,69244.0
20190731,2024.55,46200.0,45350.0,78000.0,76900.0,246000.0,249000.0,126500.0,126500.0,43750.0,43750.0,228500.0,225500.0,243000.0,241000.0,27250.0,27900.0,96500.0,96300.0,69054.0,66788.0
20190801,2017.34,44900.0,45200.0,75300.0,77700.0,247500.0,248500.0,126500.0,125500.0,43750.0,42850.0,222500.0,224000.0,246000.0,243500.0,27700.0,26650.0,96200.0,96500.0,66976.0,67355.0
20190802,1998.13,44550.0,44950.0,75400.0,76100.0,244500.0,251500.0,126000.0,127500.0,42900.0,42800.0,221500.0,217000.0,240000.0,246000.0,26900.0,27100.0,95600.0,95800.0,67165.0,67449.0
20190805,1946.98,44350.0,43950.0,75500.0,75400.0,250000.0,243000.0,127500.0,127500.0,42700.0,43300.0,214000.0,210000.0,242000.0,242500.0,27150.0,26800.0,95700.0,96500.0,67921.0,67071.0
20190806,1917.5,42500.0,43500.0,73100.0,72000.0,235000.0,236000.0,126000.0,126000.0,42900.0,41650.0,202000.0,208000.0,240000.0,237000.0,26250.0,26300.0,96300.0,96000.0,67071.0,65371.0
20190807,1909.71,43600.0,43200.0,72000.0,73300.0,239500.0,235500.0,126500.0,127000.0,41650.0,42050.0,208500.0,205500.0,240500.0,238000.0,26300.0,26400.0,96800.0,96400.0,65559.0,64332.0
20190808,1920.61,43250.0,42650.0,73600.0,72300.0,239000.0,236000.0,129000.0,130000.0,42650.0,43050.0,207500.0,205000.0,238500.0,236500.0,26500.0,25450.0,97400.0,97700.0,65937.0,64804.0
20190809,1937.75,43250.0,43150.0,73200.0,73300.0,239000.0,247500.0,131500.0,132500.0,43400.0,43450.0,207500.0,208500.0,239500.0,243500.0,25450.0,25200.0,97700.0,99600.0,64898.0,65276.0
20190812,1942.29,44000.0,43700.0,73700.0,74500.0,246500.0,249500.0,131000.0,131000.0,43900.0,43750.0,207500.0,208500.0,241000.0,238500.0,25200.0,25300.0,100000.0,100000.0,64615.0,65276.0
20190813,1925.83,43500.0,43000.0,74000.0,74500.0,246500.0,245500.0,129500.0,129000.0,43200.0,43750.0,206500.0,205500.0,235500.0,235000.0,25000.0,24950.0,100000.0,102000.0,65276.0,65465.0
20190814,1938.37,43900.0,43700.0,77200.0,76900.0,248000.0,255500.0,130000.0,127500.0,43600.0,43650.0,208000.0,206000.0,237000.0,240000.0,25100.0,25100.0,102500.0,100500.0,65559.0,66126.0
20190816,1927.17,43800.0,43900.0,75800.0,76400.0,250000.0,252500.0,126500.0,128000.0,43400.0,43600.0,204500.0,205000.0,245000.0,239500.0,24900.0,24700.0,101000.0,101500.0,66220.0,64993.0
20190819,1939.9,44350.0,43600.0,77300.0,75100.0,253000.0,253000.0,127500.0,128000.0,43900.0,43500.0,206000.0,208500.0,243500.0,242000.0,25050.0,25700.0,102000.0,101500.0,64898.0,65087.0
20190820,1960.25,43950.0,44450.0,75500.0,76400.0,252500.0,254000.0,127500.0,126500.0,42900.0,42950.0,207000.0,211500.0,240000.0,244500.0,25600.0,25700.0,102000.0,101500.0,64331.0,65560.0
20190821,1964.65,44350.0,44500.0,75900.0,75800.0,253500.0,249500.0,126500.0,125500.0,42600.0,42700.0,210000.0,210500.0,245500.0,245000.0,25650.0,25750.0,101500.0,102000.0,65465.0,66410.0
20190822,1951.01,44500.0,44050.0,75300.0,73800.0,248500.0,241500.0,126000.0,124000.0,42850.0,41950.0,210500.0,209000.0,245000.0,240500.0,25750.0,25950.0,102000.0,101000.0,66409.0,66221.0
20190823,1948.3,43800.0,43950.0,73500.0,74400.0,237500.0,246500.0,123000.0,126000.0,41950.0,42350.0,207000.0,207500.0,239000.0,241500.0,25900.0,25600.0,101500.0,101500.0,66787.0,66315.0
20190826,1916.31,43050.0,43600.0,72600.0,71800.0,243000.0,242500.0,124000.0,124500.0,41150.0,42100.0,203500.0,203500.0,234500.0,239000.0,25250.0,25200.0,101000.0,101000.0,66032.0,65938.0
20190827,1924.6,43650.0,44050.0,72500.0,73000.0,245000.0,244500.0,125000.0,125000.0,42250.0,41800.0,205000.0,204500.0,241000.0,240500.0,25250.0,25150.0,101500.0,101000.0,65465.0,65843.0
20190828,1941.09,44100.0,44150.0,73500.0,73300.0,247500.0,248500.0,128500.0,127500.0,42000.0,42850.0,206000.0,207000.0,244500.0,247000.0,25200.0,25350.0,101500.0,101500.0,66126.0,65843.0
20190829,1933.41,44200.0,43400.0,73500.0,73300.0,249500.0,247500.0,127500.0,126500.0,43550.0,43450.0,207500.0,204500.0,249000.0,244000.0,25250.0,25400.0,101500.0,103500.0,65559.0,65938.0
20190830,1967.79,43750.0,44000.0,74600.0,77400.0,248500.0,249500.0,127500.0,128500.0,43700.0,43700.0,207000.0,211000.0,245000.0,248500.0,25500.0,25550.0,104000.0,102000.0,66598.0,67260.0
20190902,1969.19,44850.0,43800.0,77000.0,77600.0,232500.0,246000.0,128000.0,131000.0,43000.0,43900.0,225500.0,210500.0,248500.0,252500.0,26750.0,25450.0,101500.0,102500.0,66220.0,67260.0
20190903,1965.69,43550.0,43250.0,77200.0,77000.0,245000.0,246500.0,131500.0,128500.0,44000.0,43950.0,210500.0,211000.0,250500.0,249000.0,25400.0,25200.0,102500.0,100500.0,67260.0,66977.0
20190904,1988.53,43250.0,44100.0,77400.0,80000.0,245500.0,246000.0,128000.0,128500.0,43900.0,43700.0,209000.0,211000.0,252000.0,250500.0,25050.0,25250.0,100500.0,101500.0,66504.0,67732.0
20190905,2004.75,44800.0,45700.0,81400.0,83000.0,244500.0,244000.0,128000.0,128000.0,43700.0,43500.0,212000.0,214000.0,247000.0,246500.0,25150.0,24950.0,101000.0,101500.0,67165.0,67166.0
20190906,2009.13,46500.0,46300.0,84000.0,81900.0,248500.0,244000.0,128000.0,127500.0,43450.0,43650.0,215000.0,215000.0,246000.0,249000.0,25000.0,24950.0,101000.0,101500.0,66787.0,67921.0
20190909,2019.55,46450.0,46900.0,83100.0,84300.0,245000.0,241000.0,127500.0,127000.0,43800.0,43100.0,216000.0,217000.0,249000.0,251000.0,24950.0,24950.0,101500.0,102500.0,68299.0,67921.0
20190910,2032.08,47100.0,47000.0,84200.0,83100.0,239500.0,232500.0,127000.0,128000.0,43150.0,43200.0,218500.0,222500.0,249500.0,249000.0,25000.0,25250.0,102500.0,102000.0,68015.0,68205.0
20190911,2049.2,47300.0,47150.0,83400.0,82600.0,233500.0,233500.0,128500.0,129000.0,43750.0,44100.0,225500.0,236000.0,251000.0,247500.0,25250.0,25550.0,102500.0,101500.0,68582.0,66410.0
20190916,2062.22,47000.0,47100.0,81000.0,79500.0,233500.0,233500.0,128500.0,128000.0,44250.0,43850.0,237000.0,238000.0,248500.0,244500.0,25450.0,25450.0,102000.0,102500.0,67354.0,66882.0
20190917,2062.33,47000.0,46900.0,80000.0,79400.0,235500.0,234500.0,127500.0,126000.0,43700.0,44000.0,238500.0,238000.0,244500.0,248000.0,25650.0,25600.0,102000.0,103000.0,66693.0,67449.0
20190918,2070.73,46900.0,47700.0,80100.0,80200.0,234500.0,234500.0,126000.0,127500.0,44000.0,43850.0,236000.0,238000.0,246500.0,249500.0,25500.0,25300.0,103500.0,103000.0,67543.0,67732.0
20190919,2080.35,48050.0,49150.0,80600.0,82700.0,234000.0,236500.0,127500.0,129000.0,43550.0,43550.0,237500.0,233500.0,247500.0,245500.0,25300.0,25400.0,103000.0,102500.0,67449.0,67071.0
20190920,2091.52,49400.0,49200.0,82800.0,82200.0,236500.0,237000.0,128500.0,129500.0,43750.0,44000.0,231500.0,234000.0,246500.0,248500.0,25350.0,25550.0,102500.0,103500.0,66787.0,67166.0
20190923,2091.7,49250.0,49300.0,81900.0,82800.0,237000.0,237000.0,129500.0,133000.0,44300.0,46400.0,234000.0,231000.0,248500.0,251500.0,25550.0,26350.0,103500.0,104000.0,67165.0,67638.0
20190924,2101.04,49050.0,49500.0,82500.0,83400.0,237500.0,238500.0,134000.0,134000.0,46450.0,46050.0,230500.0,232500.0,258500.0,259500.0,26450.0,26750.0,104500.0,104000.0,67921.0,67543.0
20190925,2073.39,49200.0,48900.0,82200.0,81900.0,234000.0,223000.0,133000.0,134500.0,45700.0,45850.0,229000.0,230500.0,254500.0,255000.0,26750.0,26600.0,104500.0,104500.0,67071.0,66788.0
20190926,2074.52,49000.0,49200.0,83000.0,83300.0,226000.0,224500.0,136000.0,133000.0,46050.0,44900.0,231500.0,230500.0,255000.0,249500.0,26700.0,26200.0,105000.0,105000.0,66598.0,66126.0
20190927,2049.93,48000.0,48400.0,80200.0,81400.0,225500.0,222500.0,134000.0,133500.0,45350.0,45350.0,230500.0,225000.0,252000.0,249000.0,26450.0,25750.0,105000.0,104500.0,66787.0,65087.0
20190930,2063.05,48050.0,49050.0,80600.0,82200.0,220000.0,223000.0,133500.0,134000.0,45700.0,45600.0,225000.0,227000.0,249500.0,252000.0,25750.0,25900.0,105000.0,105500.0,65087.0,66126.0
20191001,2072.42,48900.0,48850.0,81800.0,82000.0,221000.0,225500.0,134000.0,132500.0,45200.0,45050.0,226500.0,226500.0,251500.0,247500.0,26100.0,26050.0,105000.0,106000.0,66126.0,65654.0
20191002,2031.91,48350.0,47600.0,81600.0,79500.0,223500.0,220500.0,131000.0,128500.0,44650.0,44300.0,224500.0,220000.0,245500.0,245500.0,26050.0,25350.0,106000.0,103500.0,65654.0,64332.0
20191004,2020.69,47400.0,48000.0,78900.0,80300.0,219000.0,218500.0,129500.0,126500.0,43650.0,42750.0,219000.0,218000.0,243000.0,242500.0,25350.0,25150.0,103000.0,103000.0,63764.0,63387.0
20191007,2021.73,48350.0,47750.0,80700.0,80300.0,220500.0,219500.0,128000.0,128000.0,42850.0,42850.0,219000.0,219000.0,241500.0,244000.0,25250.0,25200.0,103500.0,103000.0,63575.0,63670.0
20191008,2046.25,47900.0,48900.0,80400.0,80900.0,221500.0,226500.0,128000.0,129500.0,43400.0,43750.0,219000.0,221500.0,243000.0,243500.0,25200.0,25450.0,104000.0,102000.0,64237.0,63765.0
20191010,2028.15,48200.0,48550.0,78900.0,79000.0,223500.0,232500.0,127000.0,126500.0,42950.0,42300.0,218000.0,220500.0,243500.0,245500.0,25500.0,25600.0,100500.0,101000.0,62914.0,63576.0
20191011,2044.61,49000.0,49150.0,79800.0,80000.0,233500.0,227000.0,127000.0,126000.0,42600.0,41950.0,228000.0,225500.0,248000.0,244000.0,25800.0,25300.0,102000.0,102500.0,64520.0,64804.0
20191014,2067.4,50000.0,50000.0,82000.0,80500.0,230000.0,226500.0,125000.0,122000.0,42000.0,40800.0,228500.0,229000.0,247500.0,240500.0,25450.0,25550.0,103500.0,102500.0,65654.0,65371.0
20191015,2068.17,49900.0,50100.0,80700.0,81200.0,221500.0,220000.0,122000.0,122000.0,40750.0,40550.0,228500.0,226500.0,242000.0,245500.0,25600.0,25800.0,102500.0,103000.0,65370.0,65843.0
20191016,2082.83,50700.0,50700.0,82400.0,82400.0,221000.0,218500.0,123000.0,123000.0,40950.0,41400.0,228000.0,227000.0,245000.0,244000.0,26050.0,26050.0,103000.0,103000.0,65843.0,65843.0
20191017,2077.94,50500.0,50500.0,82000.0,81000.0,219500.0,220000.0,123000.0,123000.0,41500.0,40650.0,225500.0,224500.0,245000.0,240500.0,26100.0,26300.0,103000.0,103500.0,66126.0,65843.0
20191018,2060.69,50300.0,49900.0,81500.0,77400.0,220500.0,224000.0,123500.0,123000.0,41250.0,40600.0,223500.0,224500.0,243500.0,241000.0,26350.0,25900.0,103500.0,103000.0,65559.0,65654.0
20191021,2064.84,49900.0,50300.0,77800.0,77500.0,225500.0,224500.0,124000.0,122000.0,40950.0,40400.0,224500.0,220500.0,241500.0,238500.0,25900.0,25700.0,103500.0,103500.0,66504.0,66221.0
20191022,2088.86,50800.0,51200.0,78900.0,79100.0,225000.0,224500.0,121500.0,122000.0,40300.0,40600.0,221000.0,223000.0,236500.0,241000.0,25750.0,25750.0,103500.0,104000.0,64803.0,65749.0
20191023,2080.62,51300.0,51200.0,78500.0,77700.0,223000.0,224500.0,121500.0,121000.0,40600.0,40550.0,222000.0,222500.0,239500.0,240000.0,25650.0,25500.0,104000.0,104000.0,64992.0,64332.0
20191024,2085.66,52500.0,50700.0,79900.0,80000.0,226500.0,226000.0,121000.0,122000.0,40450.0,41400.0,223000.0,223000.0,238500.0,241000.0,25450.0,25400.0,103500.0,104000.0,63764.0,64332.0
20191025,2087.89,50800.0,50900.0,82400.0,82900.0,227000.0,226000.0,122000.0,123500.0,42250.0,41650.0,221000.0,213000.0,240000.0,237000.0,25400.0,25550.0,103500.0,104000.0,62631.0,64993.0
20191028,2093.6,50700.0,51300.0,83400.0,82900.0,227000.0,229500.0,124500.0,121500.0,41700.0,41100.0,213500.0,211500.0,238000.0,237000.0,25600.0,25250.0,104500.0,102000.0,64992.0,65371.0
20191029,2092.69,51400.0,51100.0,84000.0,83000.0,230500.0,228000.0,122000.0,122500.0,41500.0,42700.0,214000.0,212000.0,237500.0,237500.0,25300.0,25100.0,102000.0,101500.0,65465.0,65654.0
20191030,2080.27,50700.0,50400.0,83400.0,81500.0,231000.0,230000.0,122500.0,122500.0,42750.0,42300.0,214000.0,211000.0,239000.0,238000.0,25350.0,25850.0,102500.0,101500.0,66126.0,65276.0
20191031,2083.48,51000.0,50400.0,81900.0,82000.0,232000.0,227500.0,122500.0,122000.0,41950.0,42550.0,211000.0,211500.0,237500.0,238000.0,25900.0,25450.0,101500.0,100000.0,64803.0,65560.0
20191101,2100.2,50600.0,51200.0,82300.0,83100.0,229500.0,231000.0,121500.0,124000.0,42150.0,42500.0,211500.0,213500.0,237000.0,243000.0,25450.0,25350.0,100000.0,101000.0,65181.0,66221.0
20191104,2130.24,51700.0,52300.0,84000.0,84700.0,232500.0,233000.0,123500.0,124000.0,42400.0,42500.0,217000.0,217000.0,241000.0,242500.0,25400.0,25300.0,101000.0,102000.0,66220.0,66977.0
20191105,2142.64,52400.0,52700.0,85100.0,85100.0,233500.0,235000.0,124000.0,125000.0,42400.0,42800.0,218500.0,219000.0,242500.0,246500.0,25400.0,25250.0,102000.0,100500.0,66693.0,68205.0
20191106,2144.15,52900.0,53300.0,84800.0,83500.0,236500.0,232000.0,125500.0,123500.0,42850.0,42700.0,220000.0,217000.0,247000.0,244500.0,25350.0,26800.0,100000.0,99700.0,68015.0,68110.0
20191107,2144.29,53400.0,52900.0,83700.0,83600.0,230000.0,232000.0,123500.0,123500.0,42300.0,43250.0,216000.0,217500.0,246500.0,247000.0,26850.0,26950.0,99700.0,99700.0,68110.0,67827.0
20191108,2137.23,53200.0,52100.0,84600.0,82300.0,234500.0,237500.0,124000.0,124000.0,43200.0,43100.0,221500.0,224000.0,245000.0,242000.0,26950.0,27000.0,99800.0,99400.0,67921.0,68394.0
20191111,2124.09,52200.0,51600.0,82500.0,81300.0,237500.0,234000.0,124000.0,123500.0,43100.0,42950.0,223000.0,223500.0,241000.0,241500.0,27000.0,27300.0,99600.0,99800.0,67826.0,67827.0
20191112,2140.92,51800.0,52600.0,81900.0,83200.0,233000.0,233000.0,123500.0,125500.0,43250.0,43700.0,223500.0,223000.0,242000.0,244500.0,27450.0,27400.0,100500.0,100500.0,68677.0,68866.0
20191113,2122.45,52500.0,52500.0,83300.0,83400.0,234000.0,234500.0,125000.0,124500.0,43650.0,42800.0,222000.0,221000.0,243500.0,241500.0,27350.0,27250.0,100500.0,100500.0,68582.0,68205.0
20191114,2139.23,51900.0,52800.0,83200.0,83400.0,235000.0,236500.0,125000.0,124500.0,43150.0,43500.0,221500.0,220000.0,243500.0,246000.0,27400.0,28150.0,100000.0,99500.0,69149.0,68866.0
20191115,2162.18,52900.0,53700.0,84200.0,85200.0,238500.0,238000.0,124500.0,125500.0,43150.0,43600.0,218500.0,224000.0,248000.0,257500.0,28000.0,28050.0,99700.0,99500.0,68299.0,68772.0
20191118,2160.69,53600.0,53500.0,86000.0,85500.0,240000.0,240500.0,125000.0,126000.0,43300.0,43700.0,225000.0,227500.0,254000.0,255500.0,28050.0,27850.0,99600.0,99100.0,69716.0,69149.0
20191119,2153.24,53200.0,53500.0,85400.0,85300.0,242000.0,242500.0,125000.0,125000.0,43900.0,43500.0,226000.0,225500.0,256000.0,257000.0,27800.0,28100.0,98900.0,98900.0,69149.0,69811.0
20191120,2125.32,53400.0,52000.0,84400.0,82700.0,240500.0,236000.0,124500.0,124500.0,43100.0,43750.0,223500.0,222500.0,255500.0,256000.0,28000.0,28150.0,98900.0,98900.0,68866.0,69433.0
20191121,2096.6,51600.0,51000.0,81700.0,80900.0,237000.0,234500.0,124000.0,124500.0,43500.0,43700.0,222500.0,220500.0,256000.0,253000.0,27900.0,27900.0,98600.0,98200.0,69621.0,68677.0
20191122,2101.96,51000.0,51600.0,80900.0,81700.0,238000.0,235500.0,124000.0,123500.0,43900.0,44200.0,221500.0,220000.0,251000.0,255500.0,27800.0,28000.0,98200.0,98100.0,69621.0,69055.0
20191125,2123.5,52200.0,51800.0,82300.0,81700.0,235500.0,238000.0,124000.0,125000.0,44500.0,44700.0,222500.0,228000.0,253000.0,257000.0,28000.0,27850.0,98100.0,97700.0,68677.0,69149.0
20191126,2121.35,51900.0,51800.0,82000.0,82300.0,238000.0,239000.0,124500.0,122500.0,44500.0,43950.0,230500.0,233500.0,253000.0,247000.0,27750.0,27800.0,97800.0,97600.0,68771.0,68016.0
20191127,2127.85,51800.0,52200.0,82400.0,82700.0,239000.0,236000.0,123000.0,123500.0,43850.0,44100.0,236000.0,233000.0,247000.0,252500.0,27950.0,27400.0,97900.0,97900.0,68771.0,68205.0
20191128,2118.6,51900.0,51300.0,83100.0,82800.0,233000.0,233000.0,123500.0,124000.0,44300.0,44550.0,232000.0,232500.0,251000.0,251000.0,27200.0,27500.0,98000.0,98700.0,67732.0,68299.0
20191129,2087.96,51200.0,50300.0,82500.0,80900.0,234000.0,231000.0,123500.0,121000.0,44600.0,43250.0,232000.0,230500.0,252500.0,245000.0,27700.0,27900.0,98800.0,97800.0,68960.0,67071.0
20191202,2091.92,50900.0,50400.0,80900.0,80500.0,233000.0,234000.0,121000.0,121500.0,43300.0,42650.0,230500.0,232000.0,245000.0,246500.0,27800.0,28250.0,98000.0,97500.0,67260.0,68110.0
