기준일자,KOSPI지수(종가),A000270(기아-시가),A000270(기아-종가),A000660(SK하이닉스-시가),A000660(SK하이닉스-종가),A005380(현대차-시가),A005380(현대차-종가),A005490(POSCO홀딩스-시가),A005490(POSCO홀딩스-종가),A005930(삼성전자-시가),A005930(삼성전자-종가),A005935(삼성전자우-시가),A005935(삼성전자우-종가),A006400(삼성SDI-시가),A006400(삼성SDI-종가),A035420(NAVER-시가),A035420(NAVER-종가),A035720(카카오-시가),A035720(카카오-종가),A051910(LG화학-시가),A051910(LG화학-종가)
20180518,2460.65,33200.0,33750.0,87200.0,87900.0,148500.0,150000.0,359000.0,360500.0,49900.0,49500.0,39050.0,39800.0,201500.0,195000.0,139598.0,137795.0,23784.0,22781.0,345000.0,344000.0
20180521,2465.57,33800.0,33950.0,88400.0,89100.0,149500.0,149000.0,359500.0,361000.0,49650.0,50000.0,39650.0,39750.0,195000.0,198000.0,137393.0,136593.0,22781.0,22781.0,344000.0,338500.0
20180523,2471.91,33850.0,33650.0,91900.0,95300.0,147000.0,144500.0,355000.0,352500.0,50600.0,51800.0,40350.0,40800.0,205500.0,204500.0,136193.0,136994.0,22679.0,22580.0,340000.0,343500.0
20180524,2466.01,33450.0,32700.0,95300.0,94600.0,144000.0,140000.0,356500.0,357000.0,52000.0,51400.0,40900.0,40400.0,202000.0,204500.0,136593.0,136193.0,22480.0,22681.0,345000.0,345000.0
20180525,2460.8,32550.0,32250.0,94300.0,95200.0,139500.0,139000.0,352500.0,346000.0,51000.0,52700.0,40400.0,41700.0,204500.0,207000.0,137193.0,137194.0,22480.0,22480.0,344500.0,352500.0
20180528,2478.96,32450.0,32300.0,94600.0,94500.0,139000.0,138500.0,353000.0,354000.0,52500.0,52300.0,41700.0,41350.0,207000.0,209000.0,137194.0,136193.0,22279.0,21677.0,353000.0,352000.0
20180529,2457.25,32250.0,31650.0,94600.0,94800.0,139500.0,140000.0,352500.0,349000.0,52200.0,51300.0,41250.0,40600.0,211000.0,211500.0,135990.0,133789.0,21677.0,21677.0,352000.0,343500.0
20180530,2409.03,31450.0,31700.0,94800.0,95000.0,138500.0,137500.0,344500.0,342000.0,51300.0,49500.0,40150.0,39000.0,209000.0,206000.0,133589.0,130585.0,21474.0,20874.0,340500.0,330500.0
20180531,2423.01,31750.0,31150.0,94500.0,93400.0,139000.0,139000.0,342500.0,339500.0,50400.0,50700.0,39750.0,40500.0,206500.0,200500.0,132187.0,133990.0,20974.0,20774.0,332500.0,338500.0
20180601,2438.96,31100.0,31900.0,90800.0,91400.0,138500.0,140000.0,340000.0,339500.0,50500.0,51300.0,40600.0,40700.0,201000.0,209000.0,134991.0,136193.0,20773.0,20974.0,338000.0,337000.0
20180604,2447.76,32300.0,33750.0,91000.0,89800.0,140000.0,143000.0,345500.0,352500.0,50800.0,51100.0,40400.0,40900.0,209000.0,219000.0,136393.0,134791.0,20874.0,21677.0,338500.0,363000.0
20180605,2453.76,33850.0,33100.0,89800.0,91000.0,143500.0,142500.0,353000.0,352500.0,51100.0,51300.0,40700.0,40900.0,217500.0,215000.0,135792.0,134991.0,21676.0,22379.0,364500.0,363500.0
20180607,2470.58,33100.0,33400.0,92700.0,90900.0,142000.0,142500.0,370000.0,368000.0,51800.0,50600.0,41100.0,40500.0,220500.0,222000.0,135191.0,136193.0,22478.0,22379.0,368000.0,368500.0
20180608,2451.58,33200.0,33100.0,91000.0,88400.0,142000.0,141000.0,364000.0,360000.0,50200.0,49650.0,40600.0,40350.0,221500.0,225500.0,136193.0,140399.0,22480.0,22681.0,370500.0,375500.0
20180611,2470.15,32700.0,32600.0,88800.0,89200.0,140000.0,139500.0,363000.0,372000.0,49750.0,49900.0,40250.0,39700.0,220500.0,224000.0,140398.0,142401.0,22680.0,22881.0,374000.0,377000.0
20180612,2468.83,32750.0,32850.0,89900.0,88400.0,140000.0,140500.0,373000.0,366000.0,49700.0,49400.0,39700.0,39150.0,226500.0,230000.0,142601.0,143603.0,22880.0,22881.0,380000.0,380500.0
20180614,2423.48,32900.0,32250.0,88300.0,86300.0,138500.0,135000.0,368000.0,369500.0,49000.0,48200.0,38850.0,38750.0,230000.0,227000.0,144002.0,141600.0,22881.0,22480.0,380500.0,370000.0
20180615,2404.04,32650.0,32200.0,87400.0,87000.0,136000.0,134000.0,374500.0,365000.0,48500.0,47650.0,39100.0,37800.0,233000.0,235500.0,141200.0,138196.0,22480.0,21978.0,377000.0,373500.0
20180618,2376.24,32400.0,32000.0,86800.0,84000.0,134500.0,135000.0,359000.0,356000.0,47600.0,46600.0,37800.0,37200.0,235500.0,223000.0,138196.0,138997.0,21878.0,21577.0,371500.0,366500.0
20180619,2340.11,31750.0,31700.0,84100.0,84100.0,134000.0,131500.0,352500.0,340000.0,47200.0,47000.0,37300.0,37000.0,222000.0,216000.0,138196.0,137795.0,21476.0,21376.0,363000.0,349500.0
20180620,2363.91,31700.0,31500.0,85800.0,87800.0,130500.0,129500.0,347000.0,342500.0,47450.0,47000.0,37500.0,37100.0,217000.0,229000.0,137994.0,137995.0,21275.0,21677.0,350000.0,353500.0
20180621,2337.83,31400.0,30800.0,88900.0,88500.0,129500.0,127000.0,342500.0,339000.0,47900.0,47050.0,37800.0,37150.0,231500.0,226000.0,137193.0,139998.0,21575.0,21476.0,349500.0,349500.0
20180622,2357.22,30450.0,31300.0,87300.0,89500.0,126000.0,130000.0,336500.0,343500.0,47000.0,47250.0,37100.0,37450.0,223500.0,227000.0,138196.0,144805.0,21375.0,22881.0,343000.0,343000.0
20180625,2357.88,31200.0,31450.0,88800.0,84800.0,129500.0,129000.0,349000.0,354000.0,47050.0,46650.0,37900.0,37500.0,226500.0,225500.0,145805.0,149812.0,22880.0,22881.0,347500.0,351000.0
20180626,2350.92,31250.0,31950.0,82500.0,84300.0,128000.0,129500.0,347000.0,342000.0,45900.0,47000.0,37000.0,37800.0,220500.0,224000.0,148608.0,147208.0,22580.0,22480.0,347000.0,348500.0
20180627,2342.03,31750.0,31000.0,85700.0,85200.0,129000.0,127500.0,340000.0,331000.0,47450.0,47950.0,37850.0,38250.0,224000.0,225500.0,149610.0,148009.0,22578.0,22279.0,345500.0,335500.0
20180628,2314.24,30700.0,30700.0,83000.0,83500.0,126000.0,125000.0,336500.0,322000.0,46850.0,46800.0,37000.0,37200.0,223000.0,220000.0,147809.0,149612.0,22077.0,22379.0,335000.0,334000.0
20180629,2326.13,30750.0,30850.0,83500.0,85700.0,124500.0,125500.0,326500.0,329000.0,46250.0,46650.0,36600.0,37650.0,219500.0,214000.0,150212.0,152816.0,22681.0,22982.0,334500.0,333500.0
20180702,2271.54,30850.0,30800.0,85000.0,83700.0,125000.0,123500.0,326500.0,315000.0,46500.0,45550.0,37900.0,37100.0,215000.0,214000.0,153217.0,150413.0,23180.0,22379.0,332500.0,317500.0
20180703,2272.76,30850.0,30950.0,85000.0,86100.0,125500.0,122000.0,319000.0,314000.0,45750.0,46150.0,37150.0,36800.0,219500.0,212500.0,152015.0,149612.0,22780.0,22881.0,320000.0,317500.0
20180704,2265.46,30550.0,29550.0,87800.0,85000.0,120500.0,119500.0,310500.0,305000.0,46700.0,46250.0,37050.0,36800.0,213000.0,213000.0,154018.0,153818.0,22981.0,23483.0,318500.0,317500.0
20180705,2257.55,29550.0,29700.0,85000.0,86200.0,119000.0,121500.0,304500.0,309000.0,46100.0,45950.0,36700.0,37050.0,212500.0,215000.0,151414.0,153217.0,23481.0,23383.0,315000.0,320500.0
20180706,2272.87,30100.0,31050.0,86200.0,85300.0,122500.0,123500.0,311500.0,312500.0,45500.0,44900.0,36950.0,36350.0,213000.0,231000.0,151212.0,150012.0,23383.0,22982.0,320000.0,322000.0
20180709,2285.8,30900.0,31400.0,85300.0,87600.0,124000.0,124500.0,308000.0,305000.0,45500.0,45600.0,36500.0,36500.0,230500.0,232500.0,150012.0,151214.0,22982.0,23584.0,321000.0,322500.0
20180710,2294.16,31100.0,31100.0,88400.0,87300.0,123500.0,123500.0,311500.0,309000.0,46200.0,46300.0,36950.0,37350.0,236500.0,228500.0,151614.0,152215.0,23582.0,23483.0,326000.0,325500.0
20180711,2280.62,30800.0,30900.0,86500.0,86800.0,121000.0,121500.0,306500.0,312000.0,46400.0,46000.0,37350.0,37000.0,223000.0,225000.0,152816.0,154018.0,23282.0,23383.0,322500.0,326000.0
20180712,2285.06,31350.0,31350.0,86800.0,85600.0,121500.0,123000.0,313000.0,311000.0,45900.0,45500.0,36600.0,36400.0,223000.0,233500.0,155220.0,156622.0,23483.0,23584.0,326000.0,323500.0
20180713,2310.9,31350.0,31450.0,86500.0,88800.0,123500.0,122500.0,314000.0,316500.0,45800.0,46500.0,36400.0,37350.0,235000.0,237000.0,156221.0,154419.0,23683.0,23684.0,328000.0,335000.0
20180716,2301.99,31100.0,31950.0,88700.0,89300.0,122500.0,126000.0,316000.0,315000.0,46800.0,46050.0,37450.0,37150.0,238000.0,229000.0,154419.0,154419.0,23682.0,23383.0,338000.0,328000.0
20180717,2297.92,31850.0,32400.0,90100.0,88600.0,126000.0,126500.0,315000.0,319000.0,46150.0,45850.0,37500.0,37000.0,229000.0,228500.0,154016.0,152015.0,23281.0,22881.0,328500.0,321500.0
20180718,2290.11,32250.0,31600.0,89700.0,89300.0,127000.0,124000.0,320000.0,319000.0,46700.0,46550.0,37500.0,37900.0,231500.0,227000.0,152616.0,153017.0,23082.0,22681.0,323000.0,331000.0
20180719,2282.29,31600.0,31900.0,90400.0,90300.0,125000.0,124000.0,318000.0,314500.0,47050.0,46900.0,38150.0,38050.0,227500.0,235000.0,154619.0,153217.0,22680.0,22881.0,335000.0,336000.0
20180720,2289.19,31800.0,32200.0,89700.0,87900.0,124500.0,127000.0,310000.0,306000.0,47000.0,47450.0,38000.0,38400.0,235500.0,232000.0,153216.0,154218.0,22881.0,23082.0,336000.0,332500.0
20180723,2269.31,32250.0,32500.0,86300.0,81700.0,127500.0,129500.0,308000.0,317000.0,47100.0,46500.0,38150.0,37200.0,229000.0,220500.0,154418.0,155019.0,23081.0,23182.0,336500.0,333000.0
20180724,2280.2,32500.0,31800.0,82500.0,83600.0,129500.0,129500.0,317500.0,325000.0,46350.0,46150.0,37050.0,37400.0,221000.0,228000.0,155218.0,149211.0,23181.0,23483.0,335000.0,330500.0
20180725,2273.03,31500.0,32200.0,83400.0,80500.0,130000.0,130500.0,323000.0,329000.0,46250.0,46150.0,37500.0,37100.0,229000.0,230000.0,152013.0,149411.0,23583.0,23684.0,346000.0,361500.0
20180726,2289.06,32600.0,31850.0,81300.0,83100.0,131000.0,130000.0,330500.0,329500.0,46100.0,46900.0,37200.0,37400.0,230500.0,231500.0,150613.0,150413.0,23684.0,23584.0,364000.0,372500.0
20180727,2294.99,32350.0,31950.0,83700.0,86100.0,129500.0,129500.0,329000.0,329000.0,46450.0,46900.0,37400.0,37800.0,230500.0,234500.0,147208.0,150413.0,23583.0,23985.0,376000.0,374500.0
20180730,2293.51,31650.0,31700.0,86200.0,85900.0,129000.0,130500.0,324000.0,328500.0,46550.0,46500.0,37500.0,38350.0,237000.0,228000.0,149612.0,146207.0,23782.0,23383.0,375500.0,377000.0
20180731,2295.26,31800.0,31700.0,85200.0,86300.0,131000.0,129500.0,326500.0,330500.0,46200.0,46250.0,37900.0,38250.0,227500.0,229000.0,145406.0,143403.0,23080.0,22580.0,377500.0,375000.0
20180801,2307.07,31650.0,31750.0,85900.0,85600.0,130000.0,128500.0,331500.0,334500.0,46050.0,46550.0,38250.0,38400.0,230000.0,226000.0,143802.0,145806.0,22579.0,22580.0,376500.0,374500.0
20180802,2270.2,31650.0,31050.0,85000.0,83200.0,128000.0,125500.0,328000.0,322500.0,46550.0,45550.0,38400.0,37800.0,226500.0,226500.0,145805.0,145806.0,22578.0,22279.0,374500.0,375000.0
20180803,2287.68,31300.0,31000.0,84000.0,83300.0,124000.0,124000.0,321000.0,322000.0,45850.0,45750.0,38150.0,37900.0,229500.0,231000.0,144804.0,146407.0,22379.0,22681.0,375500.0,391000.0
20180806,2286.5,31000.0,31600.0,82200.0,79400.0,124500.0,124500.0,322000.0,330500.0,46150.0,45800.0,37900.0,38000.0,232000.0,225000.0,146807.0,147208.0,22781.0,22781.0,391000.0,381000.0
20180807,2300.16,31350.0,31850.0,80100.0,80700.0,124000.0,125000.0,329000.0,332000.0,46300.0,46700.0,37950.0,38100.0,223000.0,226500.0,148610.0,149011.0,22881.0,24086.0,378000.0,383000.0
20180808,2301.45,31700.0,32150.0,81500.0,79800.0,125500.0,127500.0,330500.0,333000.0,47000.0,46800.0,38350.0,38400.0,227000.0,225500.0,148610.0,150213.0,24487.0,23885.0,384000.0,376000.0
20180809,2303.71,32050.0,32050.0,80100.0,78000.0,126500.0,126000.0,330500.0,328500.0,47000.0,46900.0,38400.0,38000.0,226000.0,228500.0,150813.0,156021.0,24285.0,25189.0,375500.0,385000.0
20180810,2282.79,32000.0,32250.0,77200.0,75100.0,126000.0,126000.0,327500.0,328000.0,46150.0,45400.0,37850.0,37000.0,228000.0,213500.0,155620.0,154419.0,25188.0,25691.0,385000.0,375000.0
20180813,2248.45,32250.0,32300.0,74300.0,75400.0,125000.0,123500.0,325000.0,319000.0,44950.0,45050.0,36500.0,36700.0,213000.0,215000.0,153617.0,151214.0,25388.0,24888.0,374500.0,368000.0
20180814,2258.91,32400.0,31500.0,75900.0,75900.0,124500.0,123000.0,319000.0,322000.0,44850.0,45150.0,36500.0,36850.0,216000.0,214500.0,152215.0,151615.0,25089.0,25591.0,368500.0,373000.0
20180816,2240.8,31800.0,32400.0,73500.0,74700.0,122000.0,126500.0,311500.0,313500.0,43800.0,44250.0,36000.0,35600.0,210000.0,216500.0,150213.0,150213.0,24989.0,25591.0,364000.0,367500.0
20180817,2247.05,32100.0,32100.0,74400.0,74500.0,125500.0,126500.0,314500.0,313000.0,44050.0,44100.0,35950.0,35850.0,218000.0,213500.0,151014.0,151214.0,25792.0,25491.0,370000.0,365500.0
20180820,2247.88,32450.0,32300.0,74700.0,74700.0,127500.0,127500.0,317500.0,321000.0,43500.0,43850.0,35950.0,36050.0,215500.0,208000.0,153017.0,151214.0,25491.0,24989.0,369500.0,366000.0
20180821,2270.06,32300.0,32250.0,74800.0,78400.0,127000.0,125500.0,321000.0,326000.0,43700.0,44800.0,35850.0,37000.0,209000.0,217000.0,151014.0,149612.0,25087.0,24888.0,364000.0,364000.0
20180822,2273.33,32000.0,32050.0,79300.0,79800.0,125500.0,126000.0,324000.0,324000.0,45150.0,46100.0,37500.0,38000.0,217500.0,215500.0,149612.0,149612.0,25189.0,24989.0,366000.0,354500.0
20180823,2282.6,31900.0,31650.0,80300.0,81100.0,125500.0,124500.0,324000.0,317000.0,46150.0,46200.0,37850.0,38150.0,216000.0,219500.0,151214.0,154619.0,25088.0,25189.0,355500.0,356500.0
20180824,2293.21,31450.0,31250.0,80400.0,81800.0,123500.0,124500.0,315000.0,319000.0,45900.0,46150.0,38050.0,38050.0,218500.0,224000.0,154419.0,151815.0,25087.0,24888.0,355500.0,366000.0
20180827,2299.3,31300.0,31500.0,82100.0,83500.0,125000.0,124000.0,321500.0,325000.0,46100.0,46300.0,38350.0,38200.0,226000.0,233000.0,152816.0,154018.0,24887.0,25691.0,366000.0,372000.0
20180828,2303.12,32000.0,32000.0,84100.0,82400.0,125000.0,125000.0,325500.0,330500.0,46800.0,46550.0,38450.0,38450.0,234500.0,230000.0,154617.0,151414.0,25489.0,25189.0,372500.0,366000.0
20180829,2309.03,32100.0,31850.0,82500.0,82800.0,125000.0,124000.0,329500.0,331500.0,46750.0,46800.0,38650.0,38700.0,232000.0,235500.0,151412.0,149812.0,25088.0,25390.0,368500.0,374000.0
20180830,2307.35,31800.0,32150.0,82200.0,82700.0,124000.0,123500.0,331500.0,332500.0,46950.0,47650.0,38700.0,39100.0,235500.0,235500.0,149811.0,149411.0,25389.0,25390.0,370500.0,363500.0
20180831,2322.88,32200.0,32050.0,81800.0,83000.0,124000.0,125000.0,329000.0,326500.0,47100.0,48450.0,38850.0,39700.0,235000.0,236000.0,149611.0,150613.0,24887.0,25089.0,362000.0,366000.0
20180903,2307.03,31900.0,31800.0,82200.0,80600.0,124500.0,125000.0,323000.0,319500.0,48200.0,47450.0,39500.0,38800.0,237500.0,242500.0,150813.0,151014.0,25089.0,24387.0,365500.0,368000.0
20180904,2315.72,31500.0,31600.0,80600.0,81200.0,125500.0,126500.0,319500.0,316500.0,47550.0,47650.0,38850.0,38950.0,244500.0,245000.0,151615.0,151214.0,24387.0,24487.0,369500.0,367500.0
20180905,2291.77,31550.0,32200.0,80600.0,80000.0,126500.0,129000.0,313500.0,309500.0,47300.0,46600.0,38700.0,37950.0,246000.0,242500.0,150813.0,147409.0,24485.0,24286.0,367000.0,358000.0
20180906,2287.61,32450.0,33650.0,78300.0,78800.0,130000.0,134000.0,308000.0,308500.0,46200.0,46100.0,37700.0,37200.0,240500.0,242000.0,147409.0,146207.0,24387.0,24086.0,358000.0,351000.0
20180907,2281.58,34000.0,34250.0,74500.0,75900.0,136000.0,133000.0,311000.0,308000.0,44500.0,44900.0,36400.0,36100.0,242000.0,239000.0,146606.0,146607.0,24086.0,24086.0,351500.0,352000.0
20180910,2288.66,34300.0,34000.0,75900.0,76500.0,131500.0,131000.0,306500.0,304000.0,45450.0,45500.0,35750.0,36400.0,238000.0,244000.0,144203.0,145205.0,23885.0,23885.0,348500.0,347000.0
20180911,2283.2,33850.0,34050.0,76400.0,76600.0,130000.0,128000.0,303000.0,292000.0,45550.0,45050.0,36150.0,36050.0,246000.0,249500.0,144805.0,145406.0,23782.0,23383.0,347000.0,341000.0
20180912,2282.92,34300.0,34400.0,76200.0,75100.0,128500.0,129500.0,295000.0,291500.0,44900.0,44550.0,36150.0,35600.0,251500.0,247500.0,146207.0,146207.0,23383.0,24086.0,343000.0,343500.0
20180913,2286.23,34500.0,34150.0,74300.0,74500.0,130500.0,128500.0,292000.0,293000.0,44550.0,44050.0,35500.0,35100.0,245000.0,238500.0,147208.0,144805.0,24285.0,24286.0,347000.0,350000.0
20180914,2318.25,34350.0,34050.0,76100.0,77700.0,129500.0,129500.0,293500.0,294000.0,45000.0,45850.0,35800.0,36650.0,242000.0,245000.0,145406.0,146207.0,24186.0,24086.0,348500.0,352000.0
20180917,2303.01,34050.0,34050.0,78000.0,77200.0,129000.0,128500.0,295000.0,293000.0,45550.0,45150.0,36500.0,36000.0,245500.0,246500.0,145204.0,145806.0,24186.0,24387.0,359000.0,354000.0
20180918,2308.98,34000.0,34500.0,76600.0,78000.0,128500.0,128000.0,290000.0,296500.0,44950.0,45500.0,35850.0,36500.0,243000.0,255000.0,144203.0,145205.0,24487.0,24186.0,354500.0,367000.0
20180919,2308.46,34700.0,34550.0,79400.0,78800.0,128500.0,126500.0,303000.0,298500.0,46000.0,46150.0,36850.0,37150.0,257000.0,256500.0,145405.0,146407.0,24284.0,23483.0,371000.0,360000.0
20180920,2323.45,34750.0,34850.0,78600.0,79100.0,126500.0,129000.0,299500.0,298500.0,46850.0,47250.0,37650.0,38050.0,255000.0,253500.0,144604.0,146407.0,23684.0,23584.0,358500.0,361000.0
20180921,2339.17,35350.0,34550.0,77100.0,76700.0,131000.0,129000.0,302500.0,304500.0,46550.0,47400.0,37950.0,38500.0,256500.0,256000.0,148408.0,145205.0,24385.0,23784.0,364500.0,367000.0
20180927,2355.43,35600.0,35250.0,75900.0,75000.0,130000.0,130500.0,304000.0,305500.0,46950.0,47500.0,38200.0,38400.0,262000.0,261000.0,143202.0,142802.0,23885.0,24186.0,360000.0,370000.0
20180928,2343.07,35250.0,35100.0,75300.0,73100.0,130000.0,129500.0,304000.0,294500.0,47250.0,46450.0,38400.0,37850.0,261500.0,258500.0,143603.0,143403.0,24085.0,23885.0,370500.0,365500.0
20181001,2338.88,35150.0,34350.0,74300.0,73700.0,130000.0,129000.0,296500.0,295500.0,46450.0,46350.0,37800.0,37950.0,259500.0,252500.0,143801.0,142802.0,24084.0,23985.0,365500.0,368500.0
20181002,2309.57,34500.0,34750.0,73600.0,71700.0,128500.0,128500.0,295500.0,294000.0,46450.0,45700.0,37800.0,37050.0,254500.0,250000.0,143201.0,137995.0,24184.0,23182.0,370500.0,353000.0
20181004,2274.49,35200.0,33700.0,71700.0,70000.0,128500.0,124500.0,293000.0,274500.0,45150.0,44700.0,37000.0,36450.0,250000.0,244000.0,140198.0,139197.0,22982.0,22480.0,355000.0,329500.0
20181005,2267.52,33750.0,34200.0,69700.0,70300.0,126000.0,124500.0,274500.0,279000.0,44800.0,44700.0,36500.0,35850.0,242000.0,237000.0,136593.0,141000.0,22179.0,21878.0,331500.0,324000.0
20181008,2253.83,34150.0,33900.0,69500.0,71200.0,123500.0,122000.0,278000.0,271500.0,44200.0,44950.0,35850.0,35950.0,235500.0,239000.0,0.0,141000.0,21577.0,21577.0,321000.0,321500.0
20181010,2228.61,34000.0,33850.0,70300.0,70300.0,122500.0,120000.0,273000.0,272000.0,45250.0,45300.0,36350.0,36200.0,242500.0,238500.0,0.0,141000.0,21374.0,20874.0,323000.0,316000.0
20181011,2129.67,33400.0,33100.0,67600.0,69000.0,118500.0,116000.0,262000.0,257000.0,44000.0,43100.0,35000.0,34650.0,230000.0,227000.0,0.0,141000.0,20069.0,19770.0,307000.0,307000.0
20181012,2161.85,33100.0,33250.0,69200.0,72400.0,115500.0,115500.0,259500.0,265000.0,43200.0,44000.0,34350.0,35800.0,228500.0,244000.0,138000.0,142000.0,19770.0,20272.0,307000.0,315500.0
20181015,2145.12,32700.0,31100.0,71600.0,70300.0,116500.0,113500.0,265000.0,265500.0,44050.0,43800.0,35900.0,35250.0,244000.0,243500.0,138500.0,136000.0,20272.0,19931.0,317000.0,324500.0
20181016,2145.12,31000.0,31300.0,70300.0,69700.0,114000.0,116500.0,266500.0,266000.0,43700.0,43600.0,35350.0,35550.0,245500.0,243500.0,137500.0,133500.0,19931.0,20172.0,329000.0,318500.0
20181017,2167.51,31600.0,30800.0,71400.0,70400.0,117500.0,118500.0,268500.0,271500.0,44150.0,44150.0,35950.0,35900.0,251000.0,250500.0,132500.0,130000.0,20673.0,20172.0,325000.0,325000.0
20181018,2148.31,30700.0,29700.0,69600.0,68700.0,118000.0,116000.0,270500.0,264000.0,43950.0,44050.0,35900.0,35800.0,252500.0,252500.0,128000.0,125000.0,20071.0,20172.0,326000.0,317000.0
20181019,2156.26,29500.0,29400.0,68100.0,70800.0,114500.0,115500.0,262000.0,270000.0,43900.0,43900.0,35450.0,35800.0,248500.0,252500.0,124500.0,127500.0,20071.0,20272.0,314000.0,330000.0
20181022,2161.71,29400.0,29450.0,69600.0,70000.0,115000.0,118000.0,267000.0,266500.0,43450.0,43550.0,35050.0,35300.0,251000.0,251000.0,127500.0,129000.0,20372.0,20573.0,328000.0,337500.0
20181023,2106.1,29250.0,28350.0,69600.0,69100.0,117000.0,116500.0,264500.0,261000.0,43300.0,43050.0,35250.0,34900.0,251000.0,239500.0,129000.0,125500.0,20573.0,20172.0,334500.0,329000.0
20181024,2097.58,28650.0,28700.0,69400.0,66700.0,117500.0,117000.0,265500.0,266000.0,43050.0,42550.0,34600.0,34300.0,240000.0,222500.0,127500.0,127000.0,20272.0,19911.0,334500.0,330500.0
20181025,2063.3,28250.0,27000.0,64700.0,64700.0,116000.0,110000.0,260000.0,264500.0,40600.0,41000.0,33500.0,33400.0,214000.0,229500.0,120500.0,119000.0,19527.0,18907.0,323500.0,339500.0
20181026,2027.15,27100.0,27850.0,65100.0,67000.0,110000.0,108000.0,268000.0,264500.0,41100.0,41000.0,33600.0,33750.0,233500.0,232000.0,119000.0,113000.0,19068.0,18245.0,344000.0,324000.0
20181029,1996.05,28100.0,28000.0,66600.0,66800.0,106000.0,106000.0,266500.0,261000.0,40850.0,41400.0,33550.0,34000.0,238000.0,229000.0,112500.0,109500.0,18042.0,17582.0,340000.0,335500.0
20181030,2014.69,28000.0,27900.0,66000.0,68200.0,106500.0,107500.0,260500.0,254000.0,41400.0,42350.0,33450.0,35100.0,228000.0,235000.0,108000.0,110500.0,17260.0,18164.0,335500.0,338500.0
20181031,2029.69,27550.0,28400.0,69300.0,68200.0,106500.0,106500.0,254000.0,258000.0,42900.0,42400.0,35500.0,35750.0,237000.0,235500.0,110500.0,114500.0,18244.0,18385.0,336000.0,347000.0
20181101,2024.46,28300.0,28700.0,68900.0,68300.0,106500.0,108500.0,264500.0,258500.0,42450.0,42150.0,35750.0,35200.0,239500.0,228500.0,113500.0,111500.0,18464.0,18686.0,350000.0,339000.0
20181102,2096.0,28950.0,29550.0,70600.0,72600.0,107000.0,110000.0,262500.0,274000.0,43050.0,44150.0,35800.0,36400.0,230500.0,234500.0,111500.0,116500.0,19108.0,19710.0,347000.0,358000.0
20181105,2076.92,29100.0,28300.0,72000.0,70500.0,107000.0,104000.0,269000.0,265000.0,43750.0,43800.0,36100.0,36200.0,233500.0,236000.0,115000.0,113500.0,19469.0,19168.0,356500.0,356000.0
20181106,2089.62,28400.0,28950.0,70500.0,70100.0,105000.0,107500.0,268500.0,271500.0,43750.0,43750.0,36200.0,36000.0,238000.0,234500.0,114000.0,117000.0,19208.0,19389.0,359500.0,350000.0
20181107,2078.69,28850.0,28550.0,70400.0,70800.0,106500.0,107500.0,271500.0,268000.0,43600.0,44000.0,36050.0,36500.0,233000.0,229500.0,117500.0,115500.0,19487.0,19188.0,348000.0,340000.0
20181108,2092.63,29000.0,28500.0,72900.0,72900.0,109000.0,105500.0,272500.0,267000.0,44900.0,44050.0,37200.0,36550.0,235000.0,229000.0,118000.0,116500.0,19649.0,20071.0,345000.0,335000.0
20181109,2086.09,28450.0,28850.0,72400.0,72900.0,106000.0,105000.0,267000.0,265500.0,44450.0,44300.0,37000.0,37150.0,229000.0,216500.0,115000.0,115000.0,20071.0,20172.0,335000.0,327500.0
20181112,2080.44,28900.0,28250.0,72200.0,74500.0,105000.0,102000.0,262000.0,258000.0,43850.0,45200.0,36800.0,37500.0,213000.0,219000.0,114500.0,115000.0,20272.0,20272.0,328500.0,333500.0
20181113,2071.23,28200.0,28300.0,72300.0,71900.0,99900.0,102500.0,254000.0,257000.0,43900.0,44500.0,36600.0,37350.0,212500.0,216000.0,115500.0,116000.0,19829.0,20372.0,328500.0,335500.0
20181114,2068.05,28200.0,28950.0,71400.0,70400.0,103500.0,101500.0,256000.0,249000.0,44500.0,44100.0,37500.0,37050.0,216000.0,217500.0,115500.0,115500.0,20572.0,20673.0,338000.0,340000.0
20181115,2088.06,28900.0,29950.0,70800.0,71800.0,101000.0,103000.0,250000.0,253000.0,44050.0,44250.0,37000.0,36750.0,215500.0,222000.0,116000.0,112500.0,20572.0,20874.0,337000.0,342000.0
20181116,2092.4,29850.0,29500.0,72600.0,70100.0,104000.0,103000.0,256500.0,255500.0,44600.0,44000.0,37100.0,36400.0,222500.0,220000.0,113500.0,112500.0,21075.0,20573.0,344500.0,344500.0
20181119,2100.56,29050.0,29700.0,69600.0,69800.0,103000.0,101500.0,256000.0,260500.0,44050.0,43650.0,35900.0,35850.0,221500.0,222500.0,113000.0,111500.0,20572.0,21476.0,342000.0,345500.0
20181120,2082.58,29850.0,28300.0,67000.0,67500.0,101000.0,97500.0,259500.0,259500.0,42450.0,42800.0,34550.0,34400.0,218000.0,209000.0,109999.0,108000.0,21375.0,21476.0,343500.0,339500.0
20181121,2076.55,28050.0,28950.0,66900.0,68100.0,96500.0,97800.0,255000.0,254500.0,41800.0,42100.0,34050.0,33800.0,202500.0,210500.0,105500.0,106500.0,21075.0,21577.0,335500.0,340500.0
